Target_genes,Score
Slc45a1,10.488372
Senp8,10.488372
Myo9a,10.488372
Mlkl,10.488372
Cyp20a1,10.488372
Rida,10.476744
Pop1,10.476744
Pcdh12,10.476744
Mvb12a,10.476744
Cd209g,10.476744
Bst2,10.476744
Kbtbd6,10.465116
Dse,10.465116
Prodh2,10.453488
Nr1d2,10.453488
Apol7e,10.453488
Add2,10.453488
Per2,10.44186
Dcaf7,10.44186
Adh1,10.44186
Mutyh,10.430233
Kcmf1,10.430233
Chst7,10.430233
Cacna1e,10.430233
Adcy4,10.430233
Ncaph2,10.418605
Lmf2,10.418605
Acot12,10.418605
Xkr8,10.406977000000001
Pigk,10.406977000000001
Lztfl1,10.406977000000001
Epn3,10.406977000000001
Zfp523,10.395349000000001
Lrrc4c,10.395349000000001
Siglec1,10.383721000000001
D930020B18Rik,10.383721000000001
BC048403,10.383721000000001
Arhgap23,10.383721000000001
Acot6,10.383721000000001
4833427G06Rik,10.383721000000001
Siglece,10.372093
Mpp6,10.372093
Gna15,10.372093
Dhrs7b,10.372093
Actrt2,10.372093
Zfp580,10.360465
Srp72,10.360465
Rps6kc1,10.360465
N6amt1,10.337209
Grik4,10.337209
Gsta3,10.325581
Chaf1b,10.325581
Syt17,10.313953
Smo,10.313953
Rtl5,10.313953
Prkci,10.313953
Pcdhb7,10.313953
Pcdhb6,10.313953
Ndufb3,10.313953
Fam91a1,10.313953
Fam126b,10.313953
Fabp3,10.313953
Bche,10.313953
Zc3hav1l,10.302325999999999
P2rx1,10.302325999999999
Mt4,10.302325999999999
Rufy2,10.290697999999999
Olfr95,10.290697999999999
Olfr94,10.290697999999999
Lef1,10.290697999999999
Ston2,10.279069999999999
Pkd2l1,10.279069999999999
Gsto2,10.279069999999999
Asb6,10.279069999999999
Zdhhc5,10.267441999999999
Plekho1,10.267441999999999
Nek3,10.267441999999999
Mios,10.267441999999999
Dhps,10.267441999999999
Tmub2,10.255813999999999
Selenon,10.255813999999999
Rdh8,10.255813999999999
Olfr688,10.255813999999999
Gripap1,10.255813999999999
Col5a3,10.255813999999999
Musk,10.244186000000001
Gpt,10.244186000000001
Arhgef6,10.244186000000001
Tysnd1,10.232558000000001
Thbd,10.232558000000001
Sgsm3,10.232558000000001
Rab2a,10.232558000000001
Ptpn13,10.232558000000001
Immp2l,10.232558000000001
Hbq1b,10.232558000000001
Enah,10.232558000000001
Abcb9,10.232558000000001
Tspan32,10.220930000000001
Ythdf1,10.209302000000001
Samd4,10.209302000000001
Kif2a,10.209302000000001
Birc7,10.209302000000001
Shq1,10.197674000000001
Sema3c,10.197674000000001
Gpr31b,10.197674000000001
Cd276,10.197674000000001
Nipa1,10.186047
Hdx,10.186047
Hcrt,10.186047
Brk1,10.186047
Zdhhc20,10.174419
Pcdh10,10.174419
Gzma,10.174419
Gnpnat1,10.174419
Slc16a2,10.162791
Mndal,10.162791
Mnd1,10.162791
Htr1b,10.162791
Hipk4,10.162791
2210407C18Rik,10.162791
Zfp691,10.139535
Nynrin,10.139535
Lamc1,10.139535
Cep57l1,10.139535
Unc93a,10.127907
Psmb7,10.127907
Mta3,10.127907
Mfsd13a,10.127907
2310061N02Rik,10.127907
Wdr75,10.116278999999999
Bdh2,10.116278999999999
Thrb,10.104650999999999
Stt3a,10.093022999999999
Pdxp,10.093022999999999
Elavl1,10.093022999999999
B9d1,10.093022999999999
Zfp516,10.081395
Thsd4,10.081395
Phlpp2,10.081395
Ifna15,10.081395
Gmppb,10.081395
Gm11437,10.081395
Axin1,10.081395
Amigo3,10.081395
Zfp454,10.069767
Tanc2,10.069767
Pkn1,10.069767
Lztr1,10.069767
H2-DMb2,10.069767
Cyp2d9,10.069767
Tfdp2,10.05814
Parl,10.05814
Mcm5,10.05814
Zfp318,10.046512
Wnt5b,10.046512
Rpap3,10.046512
Gprc5a,10.046512
Stxbp5,10.034884
Fam3b,10.034884
Cdkl4,10.034884
Wdr78,10.023256
Mier1,10.023256
Hcar2,10.023256
Dhdh,10.023256
Dcun1d1,10.011628
Cyp4f17,10.011628
Arl5a,10.011628
Ap1s1,10.011628
Tbc1d24,10.0
Spata19,10.0
Sec11a,10.0
Pgc,10.0
Ntn3,10.0
Kctd15,10.0
Derl3,10.0
C1qb,10.0
Yrdc,9.988372
Mpig6b,9.988372
Ly6g6c,9.988372
Hsd3b4,9.988372
Gm4450,9.988372
Chil5,9.988372
1110065P20Rik,9.988372
Syt5,9.965116
Ramp1,9.965116
Trappc2,9.953488
Thap7,9.953488
Tada3,9.953488
Ofd1,9.953488
Arpc4,9.953488
Gm8439,9.94186
Fxyd7,9.94186
Csf2rb2,9.94186
Zrsr2,9.930233
Tmem63b,9.930233
Slc30a2,9.930233
Sf3b5,9.930233
Rnf123,9.930233
Pabpn1,9.930233
Nsg2,9.930233
Mst1,9.930233
Mrpl14,9.930233
Gm14305,9.930233
Borcs7,9.930233
Kcnk7,9.918605
A930009A15Rik,9.918605
Nptxr,9.906977000000001
Lgals9,9.906977000000001
Erbb4,9.906977000000001
Crebbp,9.906977000000001
Arrb2,9.906977000000001
Arhgap4,9.906977000000001
Wnt10b,9.895349000000001
Slc38a9,9.895349000000001
Apol8,9.895349000000001
Slc43a3,9.883721000000001
Plekha8,9.883721000000001
Fkbp14,9.883721000000001
Bcl9,9.883721000000001
Trappc6a,9.872093
Sema6c,9.872093
Lgalsl,9.872093
Gprin1,9.872093
Cyp4a31,9.872093
Ccdc171,9.872093
Bloc1s3,9.872093
Tgif2,9.860465
Micalcl,9.860465
Kcp,9.860465
Ccdc121,9.860465
Btrc,9.860465
1700012B09Rik,9.860465
Tnfrsf22,9.848837
Adcy6,9.848837
Nadk,9.837209
Dlx3,9.837209
4921504E06Rik,9.837209
Trip13,9.825581
Tmem251,9.825581
Ralgapa2,9.825581
Moap1,9.825581
Kif17,9.825581
Cd300lf,9.825581
Car9,9.825581
Brd9,9.825581
Arrb1,9.825581
Arhgef39,9.825581
Ttbk1,9.813953
Lkaaear1,9.813953
Hmgb3,9.813953
Coa3,9.813953
Cntd1,9.813953
Ap1s3,9.813953
Pih1d2,9.802325999999999
Npr1,9.802325999999999
Nkapd1,9.802325999999999
Eif2s2,9.802325999999999
Abcb7,9.802325999999999
Zkscan6,9.790697999999999
Rab31,9.790697999999999
Cmc2,9.790697999999999
Cenpn,9.790697999999999
Uck1,9.767441999999999
Tekt4,9.767441999999999
Reep6,9.767441999999999
Pcsk4,9.767441999999999
Otx1,9.767441999999999
Oas1f,9.767441999999999
Habp2,9.767441999999999
Gnb3,9.767441999999999
2310011J03Rik,9.767441999999999
Srbd1,9.755813999999999
Smarce1,9.755813999999999
Heca,9.755813999999999
Esrrb,9.755813999999999
Cd86,9.755813999999999
Ybx3,9.744186000000001
Cpe,9.744186000000001
Zfand4,9.732558000000001
Tm4sf5,9.732558000000001
Tex261,9.732558000000001
Tcf19,9.732558000000001
Pou5f1,9.732558000000001
Dusp18,9.732558000000001
4921536K21Rik,9.732558000000001
Zhx3,9.720930000000001
Jph2,9.709302000000001
Bicdl1,9.709302000000001
Zfp931,9.697674000000001
Zfp407,9.697674000000001
Ube2ql1,9.697674000000001
Atp2a3,9.697674000000001
Hnmt,9.686047
Tcp10a,9.674419
Rad21,9.674419
Ptpn14,9.674419
Il1r2,9.674419
E130311K13Rik,9.674419
Ces1e,9.674419
2510009E07Rik,9.674419
Zg16,9.662791
Krt7,9.662791
Ifitm1,9.662791
Hoxd9,9.662791
Calb2,9.662791
Zfx,9.651163
Tmem141,9.651163
Rcor3,9.651163
Fcna,9.651163
Dlx2,9.651163
Gng8,9.639535
Camk2n2,9.639535
1700125H20Rik,9.639535
Scin,9.627907
Gsdmd,9.627907
E2f3,9.616278999999999
Zfp960,9.604650999999999
Txndc15,9.604650999999999
Mrpl19,9.604650999999999
Hcn2,9.604650999999999
Zfp82,9.581395
Tube1,9.581395
Rarb,9.581395
Notch3,9.581395
Fam229b,9.581395
Acsm3,9.581395
Zbtb5,9.569767
Polr1e,9.569767
Olfr371,9.569767
Nme7,9.569767
Nanp,9.569767
Blzf1,9.569767
Bckdhb,9.569767
Snx14,9.55814
Naif1,9.55814
Gm15023,9.55814
Ccdc90b,9.55814
AV320801,9.55814
Adh6a,9.55814
Rnase13,9.546512
Tbcel,9.534884
Srms,9.534884
Plekhg6,9.534884
Fndc11,9.534884
Cebpg,9.534884
Trim6,9.511628
Npcd,9.511628
Kctd9,9.511628
Gpr137b,9.511628
Dnajb13,9.511628
Cdca2,9.511628
Cbx6,9.511628
Nrip3,9.5
Tcaf1,9.488372
Taz,9.488372
Rwdd3,9.488372
Megf9,9.488372
Map9,9.488372
Dnase1l1,9.488372
Crhbp,9.488372
Actbl2,9.488372
Spon1,9.476744
Plg,9.476744
Galk1,9.476744
Trim39,9.465116
Sccpdh,9.465116
Nr5a1,9.465116
Arhgap42,9.465116
Adgrl1,9.465116
Acsf2,9.465116
Snap91,9.453488
Icam4,9.453488
Ccnh,9.453488
Senp6,9.44186
Rbpms2,9.44186
Klrd1,9.44186
4930564D02Rik,9.44186
Supv3l1,9.430233
Slc2a2,9.430233
Prr7,9.430233
Ogfrl1,9.430233
Lsm6,9.430233
Ipo13,9.430233
Efna2,9.430233
Dcun1d4,9.430233
Cenpb,9.430233
Blnk,9.430233
Aoc1,9.430233
Slc6a20b,9.418605
Psd3,9.418605
Lad1,9.395349000000001
Aif1,9.395349000000001
Rnf138,9.383721000000001
Pth2,9.383721000000001
Mbip,9.383721000000001
Gfy,9.383721000000001
Slc6a1,9.372093
Mycl,9.372093
Lmcd1,9.372093
Ide,9.372093
Ccn4,9.372093
Carnmt1,9.372093
Sall1,9.360465
Pcmtd2,9.360465
Mrps30,9.360465
Mrpl16,9.360465
Fam193a,9.360465
Col4a2,9.360465
Cdc25b,9.360465
Pm20d1,9.348837
Nmnat3,9.348837
Ces1f,9.348837
P2ry2,9.337209
Cmss1,9.337209
Tbxa2r,9.325581
Pkhd1,9.325581
Cactin,9.325581
Tspan5,9.313953
Mtmr7,9.302325999999999
Mtf1,9.302325999999999
Cbx1,9.302325999999999
Trem3,9.290697999999999
Ptdss2,9.290697999999999
Prop1,9.290697999999999
Plcg2,9.290697999999999
Cd48,9.290697999999999
Zfp606,9.279069999999999
Wfdc15a,9.279069999999999
Wdr54,9.279069999999999
Pde1b,9.279069999999999
Lair1,9.279069999999999
Gid4,9.279069999999999
1700003E16Rik,9.279069999999999
Zfp787,9.267441999999999
Prm1,9.267441999999999
Ggh,9.267441999999999
Fxyd2,9.267441999999999
Fntb,9.255813999999999
Dkkl1,9.255813999999999
Ccdc155,9.255813999999999
Ankfy1,9.255813999999999
Adat1,9.255813999999999
Xpo5,9.244186000000001
Polh,9.244186000000001
Zfyve21,9.232558000000001
Sdr39u1,9.232558000000001
Ms4a20,9.232558000000001
Katnal1,9.232558000000001
Dazl,9.232558000000001
1110038F14Rik,9.232558000000001
Wdr31,9.220930000000001
Trim47,9.220930000000001
Tppp2,9.220930000000001
Pth1r,9.220930000000001
Ndrg2,9.220930000000001
Mcph1,9.220930000000001
Wdr5b,9.209302000000001
Gpr3,9.209302000000001
Cd164l2,9.209302000000001
Cabp1,9.209302000000001
Hoxc10,9.197674000000001
Fuca1,9.197674000000001
Crygn,9.197674000000001
Cd8a,9.197674000000001
Klhl29,9.186047
Fcer1g,9.186047
Ddr2,9.186047
Trrap,9.174419
Tmem130,9.174419
Tmem127,9.174419
Siah1b,9.174419
Dis3l2,9.174419
Ciao1,9.174419
Pcolce,9.162791
Gpc1,9.162791
Ddo,9.162791
Suox,9.151163
Slc1a3,9.151163
Sardh,9.151163
Pgk1,9.151163
Ccdc34,9.151163
Car3,9.139535
Slc10a3,9.127907
Plp1,9.127907
Gm44504,9.127907
Defb7,9.127907
Ufsp2,9.116278999999999
Itgb3,9.116278999999999
Ap2m1,9.116278999999999
1700029J07Rik,9.116278999999999
Smad2,9.104650999999999
Pls3,9.104650999999999
Npas3,9.104650999999999
Macroh2a2,9.104650999999999
Lamb1,9.104650999999999
Glra1,9.104650999999999
Egln1,9.104650999999999
Orm3,9.093022999999999
Mcc,9.093022999999999
Hspb3,9.093022999999999
Cdk5r1,9.093022999999999
Ldlrad3,9.081395
Slc22a30,9.069767
Pwp2,9.069767
Grik2,9.069767
Fkrp,9.069767
Cracr2a,9.069767
Nicn1,9.05814
Klc2,9.05814
Fam57a,9.05814
Stum,9.046512
Ggta1,9.046512
Zfp935,9.023256
Tmem9,9.023256
Ms4a10,9.023256
Mdga2,9.023256
Tbl2,9.011628
Senp7,9.011628
Gucy1a1,9.011628
Fam160b2,9.011628
Sdk1,9.0
Psmd14,9.0
Mapt,9.0
Hoxc8,9.0
Cdh22,9.0
Ensa,8.988372
Rnaseh2b,8.976744
Rae1,8.976744
Gm527,8.976744
Fam181b,8.976744
Adgra2,8.976744
Srgap1,8.965116
Pdlim2,8.965116
Nudt2,8.965116
Kif24,8.965116
Cldn23,8.965116
Vipr1,8.953488
Syce1l,8.953488
Slc19a1,8.953488
Mon1b,8.953488
Gtf3c4,8.953488
Ecm2,8.953488
Ddx31,8.953488
Tmprss13,8.94186
Theg,8.94186
Telo2,8.94186
Ptx4,8.94186
Ica1,8.94186
Gpr17,8.94186
Gpat3,8.94186
Ccdc17,8.94186
Bcl11b,8.94186
Ubxn2b,8.930233
Pus3,8.930233
Hspa12a,8.930233
Ddx25,8.930233
Smim38,8.918605
Kdf1,8.918605
Cyp2j11,8.918605
Tstd2,8.906977000000001
Ppp1r21,8.906977000000001
Ncbp1,8.906977000000001
Dock11,8.906977000000001
Gprin3,8.895349000000001
Gmnn,8.895349000000001
Nfatc2ip,8.883721000000001
Htatsf1,8.883721000000001
Spata33,8.872093
Sp8,8.872093
Chmp1a,8.872093
2310022B05Rik,8.872093
Zmym3,8.860465
Ubl4b,8.860465
Terf2,8.860465
Nono,8.860465
Chmp4c,8.860465
Ulk3,8.848837
Slc35d1,8.848837
Mymx,8.848837
Ephx3,8.848837
Pla2g12a,8.837209
Ngfr,8.825581
Kif23,8.825581
Fxr2,8.825581
Dna2,8.825581
Cdh10,8.825581
Cav3,8.825581
Asb1,8.825581
Thyn1,8.813953
Klhl26,8.813953
Acad8,8.813953
Stra6l,8.802325999999999
Polr2h,8.802325999999999
Clcn2,8.802325999999999
Pomgnt1,8.790697999999999
Osbpl6,8.790697999999999
Cdkn1c,8.790697999999999
Zbtb16,8.779069999999999
Vhl,8.779069999999999
Sgk2,8.779069999999999
Apol6,8.779069999999999
Tlr2,8.767441999999999
Spsb4,8.767441999999999
Map3k21,8.767441999999999
Gkap1,8.767441999999999
Alox5ap,8.767441999999999
Ugcg,8.755813999999999
Dlg5,8.755813999999999
Zfp976,8.744186000000001
Matk,8.744186000000001
Kif20b,8.744186000000001
Dync1i2,8.744186000000001
Dock8,8.744186000000001
C1galt1c1,8.744186000000001
Amz1,8.744186000000001
Ptgfrn,8.732558000000001
Plcb4,8.732558000000001
Dnah17,8.732558000000001
Pkmyt1,8.720930000000001
Dhx36,8.720930000000001
Dcaf1,8.720930000000001
Mier3,8.709302000000001
Htr2a,8.709302000000001
Gimap3,8.709302000000001
9130401M01Rik,8.709302000000001
Vps35,8.697674000000001
Orc6,8.697674000000001
Mag,8.697674000000001
Hamp2,8.697674000000001
Diablo,8.697674000000001
Gnal,8.686047
A630076J17Rik,8.686047
Tagap,8.674419
Msantd3,8.674419
Hoxb6,8.674419
Cmya5,8.674419
Cacna1d,8.674419
Ltbp4,8.662791
Akap11,8.662791
Aff3,8.662791
Rpgrip1l,8.651163
Fto,8.651163
1700030J22Rik,8.651163
Traf3,8.639535
Nnt,8.639535
Itgb5,8.639535
Chl1,8.639535
Tmem88,8.627907
Sipa1,8.627907
Nsdhl,8.627907
Naa38,8.627907
Klk9,8.627907
Cyb5d1,8.627907
Cetn2,8.627907
Lgi4,8.616278999999999
Gm572,8.616278999999999
Fxyd1,8.616278999999999
Clspn,8.616278999999999
Zfp948,8.604650999999999
Lypd2,8.604650999999999
Gm7072,8.604650999999999
Vav3,8.593022999999999
Slc9b1,8.593022999999999
Sgms2,8.593022999999999
Pla2g7,8.593022999999999
Mctp1,8.593022999999999
Foxn1,8.593022999999999
Apobec2,8.593022999999999
Igf2bp3,8.581395
Ramac,8.569767
Pigf,8.569767
Omd,8.569767
Lclat1,8.569767
Cript,8.569767
Cdx2,8.569767
Cd36,8.569767
Rdh13,8.55814
Oasl2,8.55814
Nr1i3,8.55814
Zfp329,8.546512
Nhlrc1,8.546512
Mtrf1l,8.546512
Klhdc1,8.546512
Cxcl2,8.546512
Adam2,8.546512
Gm27021,8.534884
Emc8,8.534884
Cox4i1,8.534884
Cct2,8.534884
Serpina11,8.523256
P4htm,8.523256
Mettl16,8.523256
Eml5,8.523256
Tns1,8.511628
Rufy4,8.511628
Ripor1,8.511628
Olfr60,8.511628
C1qtnf6,8.511628
Anks3,8.511628
4930451G09Rik,8.511628
Tmem14a,8.5
Kcnh4,8.5
Hsd17b3,8.5
Fbxo17,8.5
Cdc23,8.5
Lca5l,8.488372
Ip6k1,8.488372
Gm3867,8.488372
Clcn5,8.488372
Tm4sf19,8.476744
Olfml3,8.476744
Gm614,8.476744
Aldh3b3,8.476744
Rad18,8.465116
Ttc37,8.453488
Thoc2,8.453488
Nudc,8.453488
Nr0b2,8.453488
Ndufs6,8.453488
Msgn1,8.453488
Mrpl36,8.453488
Mael,8.453488
Ildr2,8.453488
Fktn,8.453488
Ccl3,8.453488
Arsk,8.453488
Lman1l,8.44186
Vstm2l,8.430233
Osgepl1,8.430233
Zfp345,8.418605
Maneal,8.418605
Sh2d2a,8.406977000000001
Gm3667,8.406977000000001
Gm14326,8.406977000000001
Art2b,8.406977000000001
Tmem41a,8.383721000000001
Klhl31,8.383721000000001
Ccer2,8.383721000000001
Slc15a3,8.372093
Plcb3,8.372093
Olfr1109,8.372093
Nck2,8.372093
Mmp15,8.372093
Kcnh3,8.372093
Bfsp1,8.372093
Mpzl2,8.360465
Ccdc130,8.360465
Trmt13,8.348837
Ubtd2,8.337209
Tns3,8.337209
Lyl1,8.337209
Hemgn,8.337209
Ccdc192,8.337209
Car6,8.337209
Tsga13,8.325581
Jph1,8.325581
Aanat,8.325581
Tusc3,8.313953
Tmem145,8.313953
Spin4,8.313953
Selenbp2,8.313953
Prr19,8.313953
Pla2g4a,8.313953
Pafah1b3,8.313953
Otulinl,8.313953
Nagpa,8.313953
Mlip,8.313953
Marveld1,8.313953
Krt80,8.313953
Clec2m,8.313953
Adam8,8.313953
Nexn,8.302325999999999
Neto2,8.302325999999999
Fmnl2,8.302325999999999
Cx3cr1,8.302325999999999
Nebl,8.290697999999999
Itgb4,8.290697999999999
Hlf,8.290697999999999
H2-Ob,8.290697999999999
Sdhaf4,8.279069999999999
Sap30bp,8.279069999999999
Recql5,8.279069999999999
Ppil2,8.279069999999999
Gprasp1,8.279069999999999
Eif3l,8.279069999999999
As3mt,8.279069999999999
Armcx5,8.279069999999999
Plat,8.267441999999999
Cep85,8.267441999999999
Zfp708,8.255813999999999
Slitrk5,8.255813999999999
Nup210l,8.255813999999999
Meioc,8.255813999999999
Ccr2,8.255813999999999
Acsm1,8.255813999999999
Rexo1,8.244186000000001
Hpgds,8.244186000000001
Gm3696,8.244186000000001
Olfml2b,8.232558000000001
Ccdc146,8.232558000000001
Ankrd22,8.232558000000001
Lvrn,8.220930000000001
1810046K07Rik,8.220930000000001
Vip,8.209302000000001
Sema3g,8.209302000000001
Myrfl,8.209302000000001
Cdc45,8.209302000000001
Tnnt1,8.197674000000001
Slc25a53,8.197674000000001
Lipm,8.197674000000001
Fam57b,8.197674000000001
Dppa3,8.197674000000001
Cd163,8.197674000000001
Tom1,8.186047
Kcna1,8.186047
Fbxo40,8.186047
Tmem40,8.174419
Sp110,8.174419
Rtl8a,8.174419
B3gat2,8.174419
Trim36,8.162791
Hs3st1,8.162791
2700062C07Rik,8.162791
Saraf,8.151163
Prokr1,8.151163
Ndst2,8.151163
L3mbtl3,8.151163
Spa17,8.139535
Siae,8.139535
Med20,8.139535
Bysl,8.139535
Zfp974,8.127907
Zfp369,8.127907
Wfikkn2,8.127907
Tmem235,8.127907
Pkhd1l1,8.127907
Olfr90,8.127907
Gucy1b2,8.127907
BC024139,8.127907
Slc25a26,8.116278999999999
Sult1c2,8.104650999999999
4930451I11Rik,8.104650999999999
Stab1,8.093022999999999
Map3k7,8.093022999999999
Efcab9,8.093022999999999
Dcp2,8.093022999999999
Prrt1,8.081395
Prpf38a,8.081395
Pdzrn4,8.081395
Pdp1,8.081395
Orc1,8.081395
Car14,8.081395
Bclaf3,8.081395
4931408C20Rik,8.081395
Tlcd4,8.069767
Slc25a44,8.069767
Pyurf,8.069767
Lamc3,8.069767
Gpx7,8.069767
Rap2c,8.05814
Ly6g2,8.05814
Zfp558,8.046512
Mbd3l1,8.046512
Guca2a,8.046512
Dhrs2,8.046512
Cst8,8.046512
Ap1s2,8.046512
Akr1d1,8.046512
Tnc,8.034884
Tas2r143,8.034884
Inka1,8.034884
Gtf2ird1,8.034884
Duxbl3,8.034884
Duxbl2,8.034884
Duxbl1,8.034884
Fbxl14,8.023256
Crb2,8.023256
Cfap300,8.023256
Cetn3,8.023256
Strn4,8.011628
Nfkbid,8.011628
Lgr6,8.011628
Dusp23,8.011628
Ppp1r13l,8.0
Pygm,7.988372
Olfr902,7.988372
Wfdc1,7.976744
Veph1,7.976744
Slc36a3,7.976744
Gm10681,7.976744
Fgl1,7.976744
Catsper1,7.976744
Washc5,7.965116
Nubpl,7.965116
Nsmce2,7.965116
Tmem94,7.953488
Slc30a4,7.953488
Rbm42,7.953488
Ncf4,7.953488
C330007P06Rik,7.953488
Serpina1f,7.94186
Etfdh,7.94186
4930579G24Rik,7.94186
Pla2g4f,7.930233
Klk8,7.930233
Ift81,7.930233
Gmpr,7.930233
Cplane2,7.930233
Aurkb,7.930233
Atp6v0e2,7.930233
Zdhhc19,7.918605
Gpr62,7.918605
Psat1,7.906977
Nucb1,7.906977
Mast1,7.906977
Fam193b,7.906977
Dock6,7.906977
Ankrd60,7.906977
Sptbn1,7.895349
Celf3,7.895349
Bpifb9b,7.895349
Nrxn1,7.883721
Polrmt,7.872093
Plagl1,7.872093
Pin4,7.872093
Fgf22,7.872093
Ctps2,7.872093
Cd300lb,7.872093
Adcy3,7.872093
Usp10,7.860465
St8sia6,7.860465
Rai14,7.860465
Ptbp2,7.860465
Ms4a4c,7.860465
Edc3,7.860465
Phka2,7.848837
Gm5544,7.848837
Esco2,7.848837
Cd302,7.848837
Ccdc25,7.848837
Calcb,7.848837
Zmat3,7.837209
Ogdh,7.837209
Git1,7.837209
Cul2,7.837209
Cryba4,7.837209
Cdc37,7.837209
Thoc7,7.825581
Slc47a2,7.825581
Pdzd2,7.825581
Lman2l,7.825581
Aqp5,7.825581
4930583I09Rik,7.825581
Zp3r,7.813953
Tmem191c,7.813953
Gm42517,7.813953
Napsa,7.802326
Daw1,7.802326
Cd19,7.802326
Wfdc5,7.790698
Sppl2c,7.790698
Prlhr,7.790698
Ralgapa1,7.77907
Nxph4,7.77907
Lcn4,7.77907
Foxs1,7.77907
Clec2f,7.767442
Cdc6,7.767442
Cbx2,7.767442
Zbtb34,7.755814
Snx24,7.755814
Nfam1,7.755814
Kpna6,7.755814
Agtr1a,7.755814
A530016L24Rik,7.755814
Lhpp,7.744186
Gm2897,7.744186
Fyb2,7.744186
Arhgef33,7.744186
Stk26,7.732558
Spats2,7.732558
Flrt1,7.732558
Nudt16,7.72093
Ncf2,7.72093
Kcnb1,7.72093
Itga2,7.72093
Ebf3,7.72093
Cyp4f18,7.72093
Ttc16,7.709302
Ptrh1,7.709302
Pdcd2l,7.709302
Hells,7.709302
Pthlh,7.697674
Plxnc1,7.697674
Nkap,7.697674
Gm29797,7.697674
Dpp4,7.697674
Dennd1a,7.697674
Cdc20b,7.697674
Aqp6,7.697674
Zfp780b,7.686047
Vps13c,7.686047
Proser2,7.686047
Cd72,7.686047
Zfp39,7.674419
Slc35b4,7.674419
Scd3,7.674419
Gm4951,7.674419
Fut9,7.674419
Ermn,7.674419
Iqsec2,7.662791
Thoc3,7.651163
Shcbp1l,7.651163
Med12,7.651163
Socs6,7.639535
Kcne2,7.639535
Dctn1,7.639535
Csf3r,7.639535
Svs6,7.627907
Olfr463,7.627907
Olfr462,7.627907
Exoc6b,7.627907
Ccdc110,7.627907
Egfl7,7.616279
Arsi,7.616279
Ttc3,7.604651
Septin6,7.604651
Pigp,7.604651
Magi2,7.604651
Eno4,7.604651
Dnajc27,7.604651
Atp8b2,7.604651
Adcy1,7.604651
Accs,7.604651
Tal1,7.593023
Slc39a3,7.593023
2210418O10Rik,7.593023
Tlcd5,7.581395
Tgfb1i1,7.581395
Armc5,7.581395
9130023H24Rik,7.581395
Rsad2,7.569767
Pnisr,7.569767
Colca2,7.569767
Zmym4,7.55814
Sh2d4b,7.55814
Procr,7.55814
Nupl2,7.55814
Ltbp1,7.546512
Got1l1,7.546512
Btbd6,7.546512
Toe1,7.534884
Smim11,7.534884
Krt24,7.534884
Csn1s2b,7.534884
Cd40lg,7.534884
Patj,7.523256
Iapp,7.523256
Gmeb2,7.523256
Arhgap15,7.523256
Wdfy4,7.511628
Gm3173,7.511628
Cacng1,7.511628
Zfp462,7.5
Tm2d3,7.5
Tcf15,7.488372
Pes1,7.476744
Il1rl2,7.476744
Dll4,7.476744
Csrnp3,7.476744
Zfp324,7.465116
Tyrp1,7.465116
Tram2,7.465116
Tmc7,7.465116
Sox21,7.465116
Prim2,7.465116
B3gnt6,7.465116
Pcnx4,7.453488
Dars,7.453488
Ttn,7.44186
Shkbp1,7.44186
Mtm1,7.44186
Defb48,7.44186
Defb47,7.44186
Tmem89,7.430233
Pde4dip,7.430233
Grp,7.430233
Clmp,7.430233
9130008F23Rik,7.430233
Traf3ip1,7.418605
Ptgs1,7.418605
Metap1d,7.418605
Khdc3,7.418605
Gad1,7.418605
Arhgef40,7.418605
Uncx,7.406977
Nkx3-2,7.406977
Tyrobp,7.395349
Prelid3b,7.395349
Nkpd1,7.395349
Hcst,7.395349
Gpr85,7.395349
Ccdc177,7.395349
Rtbdn,7.383721
Mrvi1,7.383721
Homer3,7.383721
H2-DMb1,7.383721
Ank,7.383721
Tcf20,7.372093
Pglyrp1,7.372093
Lrrc42,7.372093
Kcnip4,7.372093
Hspb11,7.372093
Trim32,7.360465
Klk10,7.360465
Cd34,7.360465
Zdhhc9,7.348837
Pde3b,7.348837
Gm10037,7.337209
Cd180,7.337209
Zswim1,7.325581
Ube2o,7.325581
Syt4,7.325581
Cav2,7.325581
Syt7,7.313953
Snap25,7.313953
Ptgdr,7.313953
Prss32,7.313953
Prom2,7.313953
Prkd1,7.313953
Layn,7.313953
Dipk1b,7.313953
Srrm4,7.302326
Plek2,7.302326
Mterf2,7.302326
Gja1,7.302326
Cryzl2,7.302326
Cdc42bpb,7.302326
Camk1d,7.302326
BC016579,7.302326
Met,7.290698
Tmem117,7.27907
Grm2,7.27907
Eid2,7.27907
Dnajc21,7.27907
Ceacam10,7.27907
Hoxa2,7.267442
Hoxa1,7.267442
Gtf2e2,7.267442
Erap1,7.267442
Chrnb4,7.267442
Ttc27,7.255814
Taf7,7.255814
Slc25a2,7.255814
Lrat,7.255814
Fgf9,7.255814
Enpp7,7.255814
Zfp629,7.244186
Tdrkh,7.244186
Slc25a24,7.244186
Mx1,7.244186
Kif15,7.244186
Echdc2,7.244186
Ahr,7.244186
1110059G10Rik,7.244186
Suv39h1,7.232558
Slc16a3,7.232558
P3h4,7.232558
Inpp1,7.232558
Fkbp10,7.232558
Trappc3l,7.22093
Pwp1,7.22093
Mtap,7.22093
Slc25a46,7.209302
Nmd3,7.209302
